UserID,Full_Name,Gender,Race,Age,Age_Group,Age_Category,Email,Social_Media_Handle,Province,Channel2,RecordDate2,Duration2,Hours,Minutes,Seconds,Record_Date,Record_Time,Month_Name,DayOfWeek,Day_Type,Time_Category,Activity_Status
1779418,None None,,,0,Child,Under 18,Alissa55@mailxyzcom,None,,,,,,,,,,,,,,Inactive
1264,Yong Luthy,male,black,22,Young Adult,18–24,Yong484@abcmailcom,@Yong48,Free State,,,,,,,,,,,,,Inactive
2497,None None,None,None,0,Child,Under 18,Alecia52@gmailcom,None,None,,,,,,,,,,,,,Inactive
3850,None None,None,None,0,Child,Under 18,Malika152@gmailcom,None,None,,,,,,,,,,,,,Inactive
4794,None None,None,None,0,Child,Under 18,Lillie114@abcmailcom,None,None,,,,,,,,,,,,,Inactive
808196,None None,None,None,0,Child,Under 18,Shelley183@mailcom,None,None,,,,,,,,,,,,,Inactive
808202,Cory Paradis,male,coloured,23,Young Adult,18–24,Cory103@mailcom,@Cory10,Northern Cape,,,,,,,,,,,,,Inactive
1584807,Filiberto Borelli,male,white,22,Young Adult,18–24,Filiberto45@mailxyzcom,@Filiberto4,Gauteng,,,,,,,,,,,,,Inactive
1711786,None None,,,0,Child,Under 18,Rebecka253@mailcom,None,,,,,,,,,,,,,,Inactive
1774230,None None,,,0,Child,Under 18,Loris362@gmailcom,None,,,,,,,,,,,,,,Inactive
107,Trudie Restivo,female,black,47,Adult,45–54,Trudie502@gmailcom,@Trudie50,Gauteng,,,,,,,,,,,,,Inactive
305,Jacinto Hier,male,black,39,Adult,35–44,Jacinto254@abcmailcom,@Jacinto25,Eastern Cape,,,,,,,,,,,,,Inactive
1803,None None,None,None,0,Child,Under 18,Lillie205@mailxyzcom,None,None,,,,,,,,,,,,,Inactive
4167,None None,None,None,0,Child,Under 18,Tiffani13@mailcom,None,None,,,,,,,,,,,,,Inactive
808176,None None,None,None,0,Child,Under 18,Cordie471@yahoocom,None,None,,,,,,,,,,,,,Inactive
1772754,None None,,,0,Child,Under 18,Dia291@yahoocom,None,,,,,,,,,,,,,,Inactive
1971,None None,None,None,0,Child,Under 18,Lillie211@yahoocom,None,None,,,,,,,,,,,,,Inactive
807980,None None,None,None,0,Child,Under 18,Gretta425@mailxyzcom,None,None,,,,,,,,,,,,,Inactive
1377076,None None,,,0,Child,Under 18,Luanna363@mailcom,None,,,,,,,,,,,,,,Inactive
1508455,None None,,,0,Child,Under 18,Earline222@gmailcom,None,,,,,,,,,,,,,,Inactive
1686746,Winona Wigfall,female,black,26,Young Adult,25–34,Winona462@gmailcom,@Winona46,Limpopo,,,,,,,,,,,,,Inactive
1737558,None None,,,0,Child,Under 18,Williemae45@mailxyzcom,None,,,,,,,,,,,,,,Inactive
959,Robby Hoadley,male,black,26,Young Adult,25–34,Robby163@mailcom,@Robby16,Gauteng,,,,,,,,,,,,,Inactive
807954,None None,None,None,0,Child,Under 18,Nubia24@abcmailcom,None,None,,,,,,,,,,,,,Inactive
808127,Filiberto Mcculloch,male,black,43,Adult,35–44,Filiberto45@mailxyzcom,@Filiberto4,Gauteng,,,,,,,,,,,,,Inactive
1285704,None None,,,0,Child,Under 18,Rebekah464@abcmailcom,None,,,,,,,,,,,,,,Inactive
1385185,None None,,,0,Child,Under 18,Mellie53@mailcom,None,,,,,,,,,,,,,,Inactive
1474655,None None,,,0,Child,Under 18,Epifania495@mailxyzcom,None,,,,,,,,,,,,,,Inactive
1557758,None None,,,0,Child,Under 18,Katharina244@abcmailcom,None,,,,,,,,,,,,,,Inactive
3201,None None,None,None,0,Child,Under 18,Nubia295@mailxyzcom,None,None,,,,,,,,,,,,,Inactive
3642,None None,None,None,0,Child,Under 18,Torrie405@mailxyzcom,None,None,,,,,,,,,,,,,Inactive
3998,None None,None,None,0,Child,Under 18,Yolonda114@abcmailcom,None,None,,,,,,,,,,,,,Inactive
807981,Jared Bilyeu,male,black,32,Young Adult,25–34,Jared504@abcmailcom,@Jared50,Gauteng,,,,,,,,,,,,,Inactive
1314312,None None,,,0,Child,Under 18,Nakita462@gmailcom,None,,,,,,,,,,,,,,Inactive
1628325,None None,,,0,Child,Under 18,Reagan45@mailxyzcom,None,,,,,,,,,,,,,,Inactive
1662341,None None,,,0,Child,Under 18,Nakita153@mailcom,None,,,,,,,,,,,,,,Inactive
1685222,None None,,,0,Child,Under 18,Krysta342@gmailcom,None,,,,,,,,,,,,,,Inactive
1706422,None None,,,0,Child,Under 18,Irmgard471@yahoocom,None,,,,,,,,,,,,,,Inactive
3702,None None,None,None,0,Child,Under 18,Tiffani223@mailcom,None,None,,,,,,,,,,,,,Inactive
6167,None None,None,None,0,Child,Under 18,Epifania71@yahoocom,None,None,,,,,,,,,,,,,Inactive
1331854,None None,,,0,Child,Under 18,Epifania225@mailxyzcom,None,,,,,,,,,,,,,,Inactive
1584323,None None,,,0,Child,Under 18,Dia343@mailcom,None,,,,,,,,,,,,,,Inactive
1649404,Nubia Sytsma,female,black,36,Adult,35–44,Nubia201@yahoocom,@Nubia20,Limpopo,,,,,,,,,,,,,Inactive
1743725,None None,,,0,Child,Under 18,Emilie214@abcmailcom,None,,,,,,,,,,,,,,Inactive
1437,Krysta Mastrangelo,female,black,14,Teen,Under 18,Krysta31@yahoocom,@Krysta3,Gauteng,,,,,,,,,,,,,Inactive
3181,None None,None,None,0,Child,Under 18,Alecia393@mailcom,None,None,,,,,,,,,,,,,Inactive
3626,None None,None,None,0,Child,Under 18,Teresia211@yahoocom,None,None,,,,,,,,,,,,,Inactive
4169,None None,None,None,0,Child,Under 18,Loris452@gmailcom,None,None,,,,,,,,,,,,,Inactive
5008,None None,None,None,0,Child,Under 18,Cordie192@gmailcom,None,None,,,,,,,,,,,,,Inactive
5504,None None,None,None,0,Child,Under 18,Gretta211@yahoocom,None,None,,,,,,,,,,,,,Inactive
5732,None None,None,None,0,Child,Under 18,Mellie172@gmailcom,None,None,,,,,,,,,,,,,Inactive
807992,Raymundo Sytsma,male,black,35,Adult,35–44,Raymundo433@mailcom,@Raymundo43,Western Cape,,,,,,,,,,,,,Inactive
808157,None None,None,None,0,Child,Under 18,Trudie402@gmailcom,None,None,,,,,,,,,,,,,Inactive
1366224,None None,,,0,Child,Under 18,Krysta14@abcmailcom,None,,,,,,,,,,,,,,Inactive
1663649,None None,,,0,Child,Under 18,Mellie462@gmailcom,None,,,,,,,,,,,,,,Inactive
1717718,None None,,,0,Child,Under 18,Torrie432@gmailcom,None,,,,,,,,,,,,,,Inactive
1720645,None None,,,0,Child,Under 18,Teresia31@yahoocom,None,,,,,,,,,,,,,,Inactive
1740385,None None,,,0,Child,Under 18,Dia133@mailcom,None,,,,,,,,,,,,,,Inactive
1069,Shane Bilyeu,male,black,25,Young Adult,25–34,Shane21@yahoocom,@Shane2,Gauteng,,,,,,,,,,,,,Inactive
2300,None None,None,None,0,Child,Under 18,Epifania111@yahoocom,None,None,,,,,,,,,,,,,Inactive
5633,None None,None,None,0,Child,Under 18,Dia482@gmailcom,None,None,,,,,,,,,,,,,Inactive
808184,Carlota Tancredi,female,black,26,Young Adult,25–34,Carlota81@yahoocom,@Carlota8,Kwazulu Natal,,,,,,,,,,,,,Inactive
1546680,None None,,,0,Child,Under 18,Yolonda325@mailxyzcom,None,,,,,,,,,,,,,,Inactive
3933,None None,None,None,0,Child,Under 18,Iva494@abcmailcom,None,None,,,,,,,,,,,,,Inactive
4130,None None,None,None,0,Child,Under 18,Cordie281@yahoocom,None,None,,,,,,,,,,,,,Inactive
4411,None None,None,None,0,Child,Under 18,Teresia312@gmailcom,None,None,,,,,,,,,,,,,Inactive
5941,None None,None,None,0,Child,Under 18,Adela454@abcmailcom,None,None,,,,,,,,,,,,,Inactive
807950,None None,None,None,0,Child,Under 18,Roxana483@mailcom,None,None,,,,,,,,,,,,,Inactive
808076,None None,None,None,0,Child,Under 18,Krysta221@yahoocom,None,None,,,,,,,,,,,,,Inactive
808087,None None,None,None,0,Child,Under 18,Meghann433@mailcom,None,None,,,,,,,,,,,,,Inactive
808144,None None,None,None,0,Child,Under 18,Nubia145@mailxyzcom,None,None,,,,,,,,,,,,,Inactive
808207,Williemae Holt,female,white,18,Young Adult,18–24,Williemae83@mailcom,@Williemae8,Gauteng,,,,,,,,,,,,,Inactive
1505846,None None,,,0,Child,Under 18,Shelley52@gmailcom,None,,,,,,,,,,,,,,Inactive
1524448,Shelley Reisinger,female,black,30,Young Adult,25–34,Shelley344@abcmailcom,@Shelley34,Western Cape,,,,,,,,,,,,,Inactive
1787872,None None,,,0,Child,Under 18,Dia345@mailxyzcom,None,,,,,,,,,,,,,,Inactive
3793,None None,None,None,0,Child,Under 18,Desirae384@abcmailcom,None,None,,,,,,,,,,,,,Inactive
807956,None None,None,None,0,Child,Under 18,Epifania412@gmailcom,None,None,,,,,,,,,,,,,Inactive
807987,Carter Creager,male,black,22,Young Adult,18–24,Carter35@mailxyzcom,@Carter3,Northern Cape,,,,,,,,,,,,,Inactive
808177,None None,None,None,0,Child,Under 18,Meghann424@abcmailcom,None,None,,,,,,,,,,,,,Inactive
138,Abel Hier,male,None,45,Adult,45–54,Abel185@mailxyzcom,@Abel18,Eastern Cape,,,,,,,,,,,,,Inactive
4463,None None,None,None,0,Child,Under 18,Roxane241@yahoocom,None,None,,,,,,,,,,,,,Inactive
5452,None None,None,None,0,Child,Under 18,Emilie31@yahoocom,None,None,,,,,,,,,,,,,Inactive
808054,None None,None,None,0,Child,Under 18,Dia161@yahoocom,None,None,,,,,,,,,,,,,Inactive
808175,Shane Condie,male,black,21,Young Adult,18–24,Shane22@gmailcom,@Shane2,Mpumalanga,,,,,,,,,,,,,Inactive
808185,Cory Biggers,male,black,25,Young Adult,25–34,Cory102@gmailcom,@Cory10,Gauteng,,,,,,,,,,,,,Inactive
808195,None None,None,None,0,Child,Under 18,Alecia183@mailcom,None,None,,,,,,,,,,,,,Inactive
63,Emerson Slane,male,black,51,Adult,45–54,Emerson243@mailcom,@Emerson24,Kwazulu Natal,,,,,,,,,,,,,Inactive
807959,Wilton Fudge,male,black,30,Young Adult,25–34,Wilton412@gmailcom,@Wilton41,Kwazulu Natal,,,,,,,,,,,,,Inactive
807962,None None,None,None,0,Child,Under 18,Loris334@abcmailcom,None,None,,,,,,,,,,,,,Inactive
808068,None None,None,None,0,Child,Under 18,Luanna472@gmailcom,None,None,,,,,,,,,,,,,Inactive
1578967,None None,,,0,Child,Under 18,Blanca252@gmailcom,None,,,,,,,,,,,,,,Inactive
675,Lillie Langenfeld,female,black,31,Young Adult,25–34,Lillie231@yahoocom,@Lillie23,Gauteng,,,,,,,,,,,,,Inactive
1451,Efren Condie,male,black,12,Child,Under 18,Efren135@mailxyzcom,@Efren13,Limpopo,,,,,,,,,,,,,Inactive
808191,None None,None,None,0,Child,Under 18,Felipa205@mailxyzcom,None,None,,,,,,,,,,,,,Inactive
1586633,Efren Pool,male,black,45,Adult,45–54,Efren132@gmailcom,@Efren13,Gauteng,,,,,,,,,,,,,Inactive
1638454,None None,,,0,Child,Under 18,Seema151@yahoocom,None,,,,,,,,,,,,,,Inactive
958,Jacinto Mina,male,black,26,Young Adult,25–34,Jacinto251@yahoocom,@Jacinto25,Mpumalanga,,,,,,,,,,,,,Inactive
1331,Stacy Styer,male,black,21,Young Adult,18–24,Stacy274@abcmailcom,@Stacy27,Limpopo,,,,,,,,,,,,,Inactive
3233,None None,None,None,0,Child,Under 18,Lillie62@gmailcom,None,None,,,,,,,,,,,,,Inactive
6277,None None,None,None,0,Child,Under 18,Tiffani291@yahoocom,None,None,,,,,,,,,,,,,Inactive
808151,None None,None,None,0,Child,Under 18,Dia433@mailcom,None,None,,,,,,,,,,,,,Inactive
808183,Yong Bilyeu,male,indian_asian,23,Young Adult,18–24,Yong482@gmailcom,@Yong48,Kwazulu Natal,,,,,,,,,,,,,Inactive
808187,None None,None,None,0,Child,Under 18,Winona101@yahoocom,None,None,,,,,,,,,,,,,Inactive
1406397,None None,,,0,Child,Under 18,Gretta201@yahoocom,None,,,,,,,,,,,,,,Inactive
1806206,Luann Mina,female,,35,Adult,35–44,Luann181@yahoocom,@Luann18,Gauteng,,,,,,,,,,,,,Inactive
2569,None None,None,None,0,Child,Under 18,Teresia85@mailxyzcom,None,None,,,,,,,,,,,,,Inactive
3494,None None,None,None,0,Child,Under 18,Reagan233@mailcom,None,None,,,,,,,,,,,,,Inactive
5825,None None,None,None,0,Child,Under 18,Loris291@yahoocom,None,None,,,,,,,,,,,,,Inactive
1493009,None None,,,0,Child,Under 18,Alecia402@gmailcom,None,,,,,,,,,,,,,,Inactive
805,Cordie Singer,female,white,29,Young Adult,25–34,Cordie331@yahoocom,@Cordie33,Gauteng,,,,,,,,,,,,,Inactive
1214,Irving Styer,male,black,23,Young Adult,18–24,Irving53@mailcom,@Irving5,Mpumalanga,,,,,,,,,,,,,Inactive
4267,None None,None,None,0,Child,Under 18,Shandra291@yahoocom,None,None,,,,,,,,,,,,,Inactive
5117,None None,None,None,0,Child,Under 18,Gretta444@abcmailcom,None,None,,,,,,,,,,,,,Inactive
808077,None None,None,None,0,Child,Under 18,Minerva53@mailcom,None,None,,,,,,,,,,,,,Inactive
808168,Eli Mcclaine,male,black,42,Adult,35–44,Eli292@gmailcom,@Eli29,Gauteng,,,,,,,,,,,,,Inactive
1394143,Kyle Langenfeld,male,black,29,Young Adult,25–34,Kyle64@abcmailcom,@Kyle6,Limpopo,,,,,,,,,,,,,Inactive
1470044,None None,,,0,Child,Under 18,Felipa284@abcmailcom,None,,,,,,,,,,,,,,Inactive
1805040,None None,,,0,Child,Under 18,Luanna11@yahoocom,None,,,,,,,,,,,,,,Inactive
1829768,None None,,,0,Child,Under 18,Yolonda435@mailxyzcom,None,,,,,,,,,,,,,,Inactive
135,Emerson Beville,male,other,45,Adult,45–54,Emerson241@yahoocom,@Emerson24,Gauteng,,,,,,,,,,,,,Inactive
4532,None None,None,None,0,Child,Under 18,Meghann195@mailxyzcom,None,None,,,,,,,,,,,,,Inactive
5032,None None,None,None,0,Child,Under 18,Rebecka111@yahoocom,None,None,,,,,,,,,,,,,Inactive
808025,Carter Hoadley,male,black,41,Adult,35–44,Carter32@gmailcom,@Carter3,Mpumalanga,,,,,,,,,,,,,Inactive
537,Romeo Lavoie,male,coloured,33,Young Adult,25–34,Romeo371@yahoocom,@Romeo37,Gauteng,,,,,,,,,,,,,Inactive
1497,None None,None,None,0,Child,Under 18,None164@abcmailcom,None,None,,,,,,,,,,,,,Inactive
2144,None None,None,None,0,Child,Under 18,Malika135@mailxyzcom,None,None,,,,,,,,,,,,,Inactive
808128,None None,None,None,0,Child,Under 18,Desirae434@abcmailcom,None,None,,,,,,,,,,,,,Inactive
1560174,Earl Wigfall,male,,0,Child,Under 18,Earl424@abcmailcom,@Earl42,Mpumalanga,,,,,,,,,,,,,Inactive
90,Stacy Sytsma,male,coloured,49,Adult,45–54,Stacy273@mailcom,@Stacy27,Kwazulu Natal,,,,,,,,,,,,,Inactive
1211,Carter Zweifel,male,black,23,Young Adult,18–24,Carter33@mailcom,@Carter3,Gauteng,,,,,,,,,,,,,Inactive
4728,None None,None,None,0,Child,Under 18,Felipa161@yahoocom,None,None,,,,,,,,,,,,,Inactive
5162,None None,None,None,0,Child,Under 18,Yolonda375@mailxyzcom,None,None,,,,,,,,,,,,,Inactive
808081,None None,None,None,0,Child,Under 18,Yolonda471@yahoocom,None,None,,,,,,,,,,,,,Inactive
808110,None None,None,None,0,Child,Under 18,Katharina335@mailxyzcom,None,None,,,,,,,,,,,,,Inactive
1335653,None None,,,0,Child,Under 18,Lillie433@mailcom,None,,,,,,,,,,,,,,Inactive
1467780,None None,,,0,Child,Under 18,Briana462@gmailcom,None,,,,,,,,,,,,,,Inactive
1490831,None None,,,0,Child,Under 18,Trudie415@mailxyzcom,None,,,,,,,,,,,,,,Inactive
1773520,None None,,,0,Child,Under 18,Malika134@abcmailcom,None,,,,,,,,,,,,,,Inactive
338,Irving Vital,male,black,38,Adult,35–44,Irving51@yahoocom,@Irving5,Limpopo,,,,,,,,,,,,,Inactive
1401,Yong Leicht,male,None,17,Teen,Under 18,Yong483@mailcom,@Yong48,Gauteng,,,,,,,,,,,,,Inactive
2000,None None,None,None,0,Child,Under 18,Malika211@yahoocom,None,None,,,,,,,,,,,,,Inactive
2607,None None,None,None,0,Child,Under 18,Sharri184@abcmailcom,None,None,,,,,,,,,,,,,Inactive
5551,None None,None,None,0,Child,Under 18,Sharri454@abcmailcom,None,None,,,,,,,,,,,,,Inactive
6161,None None,None,None,0,Child,Under 18,Emilie331@yahoocom,None,None,,,,,,,,,,,,,Inactive
807983,Cory Paradis,male,coloured,18,Young Adult,18–24,Cory103@mailcom,@Cory10,Western Cape,,,,,,,,,,,,,Inactive
808075,Filiberto Shkreli,male,black,34,Young Adult,25–34,Filiberto45@mailxyzcom,@Filiberto4,Mpumalanga,,,,,,,,,,,,,Inactive
808094,None None,None,None,0,Child,Under 18,Loris324@abcmailcom,None,None,,,,,,,,,,,,,Inactive
808133,None None,None,None,0,Child,Under 18,Roxana222@gmailcom,None,None,,,,,,,,,,,,,Inactive
1445897,Haywood Mcculloch,male,black,17,Teen,Under 18,Haywood93@mailcom,@Haywood9,Mpumalanga,,,,,,,,,,,,,Inactive
1456819,None None,,,0,Child,Under 18,Luanna101@yahoocom,None,,,,,,,,,,,,,,Inactive
2221,None None,None,None,0,Child,Under 18,Lesli485@mailxyzcom,None,None,,,,,,,,,,,,,Inactive
5445,None None,None,None,0,Child,Under 18,Lillie203@mailcom,None,None,,,,,,,,,,,,,Inactive
5684,None None,None,None,0,Child,Under 18,Emilie111@yahoocom,None,None,,,,,,,,,,,,,Inactive
807949,Jared Mcclaine,male,indian_asian,16,Teen,Under 18,Jared501@yahoocom,@Jared50,Gauteng,,,,,,,,,,,,,Inactive
808016,Wilburn Borelli,male,white,44,Adult,35–44,Wilburn301@yahoocom,@Wilburn30,Western Cape,,,,,,,,,,,,,Inactive
808189,None None,None,None,0,Child,Under 18,Desirae321@yahoocom,None,None,,,,,,,,,,,,,Inactive
808203,Haywood Bilyeu,male,coloured,28,Young Adult,25–34,Haywood94@abcmailcom,@Haywood9,Eastern Cape,,,,,,,,,,,,,Inactive
1563843,None None,,,0,Child,Under 18,Rebecka283@mailcom,None,,,,,,,,,,,,,,Inactive
1720564,Haywood Singer,male,black,44,Adult,35–44,Haywood93@mailcom,@Haywood9,Gauteng,,,,,,,,,,,,,Inactive
468,Shandra Mccollum,female,black,34,Young Adult,25–34,Shandra483@mailcom,@Shandra48,Kwazulu Natal,,,,,,,,,,,,,Inactive
4418,None None,None,None,0,Child,Under 18,Bess322@gmailcom,None,None,,,,,,,,,,,,,Inactive
1774436,None None,,,0,Child,Under 18,Reagan464@abcmailcom,None,,,,,,,,,,,,,,Inactive
1811549,None None,,,0,Child,Under 18,Shelley73@mailcom,None,,,,,,,,,,,,,,Inactive
1831261,None None,,,0,Child,Under 18,Rebecka491@yahoocom,None,,,,,,,,,,,,,,Inactive
2391,None None,None,None,0,Child,Under 18,Nubia82@gmailcom,None,None,,,,,,,,,,,,,Inactive
4708,None None,None,None,0,Child,Under 18,Reagan241@yahoocom,None,None,,,,,,,,,,,,,Inactive
5883,None None,None,None,0,Child,Under 18,Krysta351@yahoocom,None,None,,,,,,,,,,,,,Inactive
808146,Abel Mcclaine,male,black,24,Young Adult,18–24,Abel181@yahoocom,@Abel18,Gauteng,,,,,,,,,,,,,Inactive
1368947,None None,,,0,Child,Under 18,Shandra13@mailcom,None,,,,,,,,,,,,,,Inactive
1711174,None None,,,0,Child,Under 18,Alecia44@abcmailcom,None,,,,,,,,,,,,,,Inactive
2092,None None,None,None,0,Child,Under 18,Irmgard394@abcmailcom,None,None,,,,,,,,,,,,,Inactive
3297,None None,None,None,0,Child,Under 18,Loris45@mailxyzcom,None,None,,,,,,,,,,,,,Inactive
3371,None None,None,None,0,Child,Under 18,Dia292@gmailcom,None,None,,,,,,,,,,,,,Inactive
5357,None None,None,None,0,Child,Under 18,Irmgard284@abcmailcom,None,None,,,,,,,,,,,,,Inactive
5601,None None,None,None,0,Child,Under 18,Meghann141@yahoocom,None,None,,,,,,,,,,,,,Inactive
5872,None None,None,None,0,Child,Under 18,Earline442@gmailcom,None,None,,,,,,,,,,,,,Inactive
1440426,None None,,,0,Child,Under 18,Teresia115@mailxyzcom,None,,,,,,,,,,,,,,Inactive
1502338,Stefan Sieren,male,white,30,Young Adult,25–34,Stefan462@gmailcom,@Stefan46,Gauteng,,,,,,,,,,,,,Inactive
1636830,None None,,,0,Child,Under 18,Tiffani271@yahoocom,None,,,,,,,,,,,,,,Inactive
1684253,None None,,,0,Child,Under 18,Rebekah185@mailxyzcom,None,,,,,,,,,,,,,,Inactive
345,Earl Mcclaine,male,black,38,Adult,35–44,Earl423@mailcom,@Earl42,Gauteng,,,,,,,,,,,,,Inactive
1366,Robby Vital,male,indian_asian,19,Young Adult,18–24,Robby161@yahoocom,@Robby16,Kwazulu Natal,,,,,,,,,,,,,Inactive
3242,None None,None,None,0,Child,Under 18,Rebekah312@gmailcom,None,None,,,,,,,,,,,,,Inactive
4217,None None,None,None,0,Child,Under 18,Katharina382@gmailcom,None,None,,,,,,,,,,,,,Inactive
808080,None None,None,None,0,Child,Under 18,Cordie483@mailcom,None,None,,,,,,,,,,,,,Inactive
808142,Winona Wigfall,female,black,24,Young Adult,18–24,Winona61@yahoocom,@Winona6,Mpumalanga,,,,,,,,,,,,,Inactive
1554781,None None,,,0,Child,Under 18,Desirae55@mailxyzcom,None,,,,,,,,,,,,,,Inactive
1639481,None None,,,0,Child,Under 18,Katharina443@mailcom,None,,,,,,,,,,,,,,Inactive
325,Torrie Mcclaine,female,black,38,Adult,35–44,Torrie71@yahoocom,@Torrie7,Gauteng,,,,,,,,,,,,,Inactive
4768,None None,None,None,0,Child,Under 18,Minerva361@yahoocom,None,None,,,,,,,,,,,,,Inactive
807943,None None,None,None,0,Child,Under 18,Roxane415@mailxyzcom,None,None,,,,,,,,,,,,,Inactive
807947,Valentine Biggers,male,black,22,Young Adult,18–24,Valentine471@yahoocom,@Valentine47,Gauteng,,,,,,,,,,,,,Inactive
1410090,Hollis Sieren,male,coloured,51,Adult,45–54,Hollis381@yahoocom,@Hollis38,Western Cape,,,,,,,,,,,,,Inactive
1500061,None None,,,0,Child,Under 18,Rebecka324@abcmailcom,None,,,,,,,,,,,,,,Inactive
1512929,Wilton Mcclaine,male,indian_asian,14,Teen,Under 18,Wilton412@gmailcom,@Wilton41,Eastern Cape,,,,,,,,,,,,,Inactive
807963,None None,None,indian_asian,0,Child,Under 18,Winona12@gmailcom,None,None,,,,,,,,,,,,,Inactive
808074,Wilton Creager,male,black,31,Young Adult,25–34,Wilton413@mailcom,@Wilton41,Limpopo,,,,,,,,,,,,,Inactive
1280861,None None,,,0,Child,Under 18,Williemae254@abcmailcom,None,,,,,,,,,,,,,,Inactive
1435233,None None,,,0,Child,Under 18,Krysta454@abcmailcom,None,,,,,,,,,,,,,,Inactive
1783630,Shane Creager,male,indian_asian,45,Adult,45–54,Shane21@yahoocom,@Shane2,Kwazulu Natal,,,,,,,,,,,,,Inactive
1104,Romeo Restivo,male,black,24,Young Adult,18–24,Romeo371@yahoocom,@Romeo37,Gauteng,,,,,,,,,,,,,Inactive
1693,None None,None,None,0,Child,Under 18,Williemae243@mailcom,None,None,,,,,,,,,,,,,Inactive
808138,Lloyd Beville,male,black,50,Adult,45–54,Lloyd73@mailcom,@Lloyd7,Gauteng,,,,,,,,,,,,,Inactive
808213,None None,None,None,0,Child,Under 18,Nakita142@gmailcom,None,None,,,,,,,,,,,,,Inactive
1726955,None None,,,0,Child,Under 18,Winona104@abcmailcom,None,,,,,,,,,,,,,,Inactive
1734339,None None,,,0,Child,Under 18,Blanca161@yahoocom,None,,,,,,,,,,,,,,Inactive
808095,Wilburn Roquemore,male,black,62,Senior,55–64,Wilburn305@mailxyzcom,@Wilburn30,Kwazulu Natal,,,,,,,,,,,,,Inactive
1304008,None None,,,0,Child,Under 18,Bess61@yahoocom,None,,,,,,,,,,,,,,Inactive
808009,None None,None,None,0,Child,Under 18,Luann441@yahoocom,None,None,,,,,,,,,,,,,Inactive
808071,None None,None,None,0,Child,Under 18,Roxane344@abcmailcom,None,None,,,,,,,,,,,,,Inactive
1437854,None None,,,0,Child,Under 18,Mellie261@yahoocom,None,,,,,,,,,,,,,,Inactive
1095,Randy Paradis,male,coloured,24,Young Adult,18–24,Randy393@mailcom,@Randy39,Western Cape,,,,,,,,,,,,,Inactive
1731,None None,None,None,0,Child,Under 18,Emilie42@gmailcom,None,None,,,,,,,,,,,,,Inactive
4615,None None,None,None,0,Child,Under 18,Seema81@yahoocom,None,None,,,,,,,,,,,,,Inactive
5133,None None,None,None,0,Child,Under 18,Rebekah333@mailcom,None,None,,,,,,,,,,,,,Inactive
5792,None None,None,None,0,Child,Under 18,Epifania321@yahoocom,None,None,,,,,,,,,,,,,Inactive
808105,None None,None,None,0,Child,Under 18,Mellie151@yahoocom,None,None,,,,,,,,,,,,,Inactive
808179,Romeo Nicholls,male,indian_asian,44,Adult,35–44,Romeo373@mailcom,@Romeo37,Western Cape,,,,,,,,,,,,,Inactive
1365228,None None,,,0,Child,Under 18,Luann141@yahoocom,None,,,,,,,,,,,,,,Inactive
1616382,None None,,,0,Child,Under 18,Trudie21@yahoocom,None,,,,,,,,,,,,,,Inactive
1805542,None None,,,0,Child,Under 18,Lesli54@abcmailcom,None,,,,,,,,,,,,,,Inactive
1826258,None None,,,0,Child,Under 18,Lillie192@gmailcom,None,,,,,,,,,,,,,,Inactive
2811,None None,None,None,0,Child,Under 18,Blanca404@abcmailcom,None,None,,,,,,,,,,,,,Inactive
3602,None None,None,None,0,Child,Under 18,Lillie393@mailcom,None,None,,,,,,,,,,,,,Inactive
3603,None None,None,None,0,Child,Under 18,Adela492@gmailcom,None,None,,,,,,,,,,,,,Inactive
4553,None None,None,None,0,Child,Under 18,Meghann23@mailcom,None,None,,,,,,,,,,,,,Inactive
5105,None None,None,None,0,Child,Under 18,Luann145@mailxyzcom,None,None,,,,,,,,,,,,,Inactive
807975,None None,None,None,0,Child,Under 18,Epifania265@mailxyzcom,None,None,,,,,,,,,,,,,Inactive
807976,None None,None,None,0,Child,Under 18,Bess25@mailxyzcom,None,None,,,,,,,,,,,,,Inactive
807986,None None,None,None,0,Child,Under 18,Zetta22@gmailcom,None,None,,,,,,,,,,,,,Inactive
808029,None None,None,None,0,Child,Under 18,Eula121@yahoocom,None,None,,,,,,,,,,,,,Inactive
808111,Eli Paradis,male,black,24,Young Adult,18–24,Eli293@mailcom,@Eli29,Gauteng,,,,,,,,,,,,,Inactive
808117,None None,None,None,0,Child,Under 18,Blanca421@yahoocom,None,None,,,,,,,,,,,,,Inactive
1718526,None None,,,0,Child,Under 18,Tiffani453@mailcom,None,,,,,,,,,,,,,,Inactive
1081,Charlie Reisinger,male,white,25,Young Adult,25–34,Charlie362@gmailcom,@Charlie36,Gauteng,,,,,,,,,,,,,Inactive
2798,None None,None,None,0,Child,Under 18,Teresia25@mailxyzcom,None,None,,,,,,,,,,,,,Inactive
3109,None None,None,None,0,Child,Under 18,Rebekah212@gmailcom,None,None,,,,,,,,,,,,,Inactive
5870,None None,None,None,0,Child,Under 18,Mellie443@mailcom,None,None,,,,,,,,,,,,,Inactive
807973,Brendan Curran,male,white,22,Young Adult,18–24,Brendan451@yahoocom,@Brendan45,Mpumalanga,,,,,,,,,,,,,Inactive
808078,None None,None,None,0,Child,Under 18,Anette24@abcmailcom,None,None,,,,,,,,,,,,,Inactive
